"","1","2","3","4","5","6","7","8","9","10"
"caracas.photograph:",0,0,0,0,0,0,0,0,1,0
"carry",0,0,0,0,0,0,0,0,1,0
"chants",0,0,0,0,0,0,0,0,1,0
"chvez,",0,0,0,0,0,0,0,0,1,0
"clap",0,0,0,0,0,0,0,0,1,0
"closing",0,0,0,0,0,0,0,0,1,0
"coalition",0,0,0,0,0,0,0,0,1,0
"collapses",0,0,0,0,0,0,0,0,1,0
"comandante.",0,0,0,0,0,0,0,0,1,0
"comeback",0,0,0,0,0,0,0,0,1,0
"con",0,0,0,0,0,0,0,0,2,0
"contested.",0,0,0,0,0,0,0,0,1,0
"contigo!",0,0,0,0,0,0,0,0,1,0
"crisis?",0,0,0,0,0,0,0,0,1,0
"critic",0,0,0,0,0,0,0,0,1,0
"cubillos/ap",0,0,0,0,0,0,0,0,1,0
"currency",0,0,0,0,0,0,0,0,1,1
"december",0,0,0,0,0,0,0,0,1,0
"declares",0,0,0,0,0,0,0,0,1,0
"dedication",0,0,0,0,0,0,0,0,1,0
"defiance",0,0,0,0,0,0,0,0,1,0
"depend",0,0,0,0,0,0,0,0,1,0
"descending",0,0,0,0,0,0,0,0,1,0
"destroying",0,0,0,0,0,0,0,0,3,0
"devastate",0,0,0,0,0,0,0,0,1,0
"devoted",0,0,0,0,0,0,0,0,1,0
"devotees",0,0,0,0,0,0,0,0,1,0
"diehard",0,0,0,0,0,0,0,0,1,0
"differences",0,0,0,0,0,0,0,0,1,0
"dilemma",0,0,0,0,0,0,0,0,2,0
"disappear.",0,0,0,0,0,0,0,0,1,0
"disciples",0,0,0,0,0,0,0,0,1,0
"ditch",0,0,0,0,0,0,0,0,2,0
"doing",0,0,0,0,0,0,0,0,2,1
"done",0,0,0,0,0,0,0,0,1,0
"down,",0,0,0,0,0,0,0,0,1,0
"economy.",0,0,0,0,0,0,0,0,1,0
"edge",0,0,0,0,0,0,0,0,1,0
"elderly",0,0,0,0,0,0,0,0,1,0
"electrician",0,0,0,0,0,0,0,0,1,0
"empire",0,0,0,0,0,0,0,0,2,0
"empleo,",0,0,0,0,0,0,0,0,1,0
"ending",0,0,0,0,0,0,0,0,1,0
"epic",0,0,0,0,0,0,0,0,1,0
"est",0,0,0,0,0,0,0,0,1,0
"estimated",0,0,0,0,0,0,0,0,1,0
"europe.",0,0,0,0,0,0,0,0,1,0
"evans",0,0,0,0,0,0,0,0,6,0
"evans,",0,0,0,0,0,0,0,0,1,0
"evaporating,",0,0,0,0,0,0,0,0,1,0
"ex-chavistas",0,0,0,0,0,0,0,0,1,0
"exile",0,0,0,0,0,0,0,0,1,0
"exist",0,0,0,0,0,0,0,0,1,0
"experts",0,0,0,0,0,0,0,0,1,0
"explainer",0,0,0,0,0,0,0,0,1,0
"exterminating",0,0,0,0,0,0,0,0,1,0
"feared",0,0,0,0,0,0,0,0,1,0
"fernando",0,0,0,0,0,0,0,0,2,0
"feted",0,0,0,0,0,0,0,0,1,0
"few",0,0,0,0,0,0,0,0,2,0
"fierce",0,0,0,0,0,0,0,0,1,0
"fight",0,0,0,0,0,0,0,0,1,0
"figure",0,0,0,0,0,0,0,0,1,0
"final",0,0,0,0,0,0,0,0,1,0
"five",0,0,0,0,0,0,0,0,1,0
"flee",0,0,0,0,0,0,0,0,1,0
"flimsier.",0,0,0,0,0,0,0,0,1,0
"flocked",0,0,0,0,0,0,0,0,1,0
"followers",0,0,0,0,0,0,0,0,1,0
"friend!",0,0,0,0,0,0,0,0,1,0
"fumed",0,0,0,0,0,0,0,0,1,0
"fundamentally",0,0,0,0,0,0,0,0,1,0
"gino",0,0,0,0,0,0,0,0,1,0
"gmez",0,0,0,0,0,0,0,0,1,0
"gmez,",0,0,0,0,0,0,0,0,1,0
"go,",0,0,0,0,0,0,0,0,1,0
"gone.",0,0,0,0,0,0,0,0,1,0
"gonzlez",0,0,0,0,0,0,0,0,1,0
"governed",0,0,0,0,0,0,0,0,1,0
"greeted",0,0,0,0,0,0,0,0,1,0
"hambre",0,0,0,0,0,0,0,0,1,0
"handouts",0,0,0,0,0,0,0,0,1,0
"hardcore",0,0,0,0,0,0,0,0,1,0
"hatred",0,0,0,0,0,0,0,0,1,0
"hctor",0,0,0,0,0,0,0,0,1,0
"here.",0,0,0,0,0,0,0,0,1,0
"hints",0,0,0,0,0,0,0,0,1,0
"hour",0,0,0,0,0,0,0,0,1,0
"hundreds",0,0,0,0,0,0,0,0,1,0
"hungry",0,0,0,0,0,0,0,0,1,0
"hyperinflation;",0,0,0,0,0,0,0,0,1,0
"idea",0,0,0,0,0,0,0,0,1,0
"ill",0,0,0,0,0,0,0,0,1,0
"illegitimate",0,0,0,0,0,0,0,0,1,1
"indignation",0,0,0,0,0,0,0,0,1,0
"inheritor.",0,0,0,0,0,0,0,0,1,0
"installing",0,0,0,0,0,0,0,0,1,0
"invade,",0,0,0,0,0,0,0,0,1,0
"involved",0,0,0,0,0,0,0,0,1,0
"irregularities",0,0,0,0,0,0,0,0,1,0
"itself",0,0,0,0,0,0,0,0,1,0
"jobless,",0,0,0,0,0,0,0,0,1,0
"keeping",0,0,0,0,0,0,0,0,1,0
"known",0,0,0,0,0,0,0,0,2,0
"knows",0,0,0,0,0,0,0,0,2,0
"later,",0,0,0,0,0,0,0,0,1,0
"leaves",0,0,0,0,0,0,0,0,1,0
"leftist",0,0,0,0,0,0,0,0,1,0
"legislature,",0,0,0,0,0,0,0,0,1,0
"life",0,0,0,0,0,0,0,0,1,0
"life,",0,0,0,0,0,0,0,0,1,0
"list",0,0,0,0,0,0,0,0,1,0
"little",0,0,0,0,0,0,0,0,1,0
"lived",0,0,0,0,0,0,0,0,1,0
"longtime",0,0,0,0,0,0,0,0,1,0
"lost",0,0,0,0,0,0,0,0,1,1
"loyalist",0,0,0,0,0,0,0,0,1,0
"margin.",0,0,0,0,0,0,0,0,1,0
"maryuri",0,0,0,0,0,0,0,0,1,0
"maxim:",0,0,0,0,0,0,0,0,1,0
"medium-term.",0,0,0,0,0,0,0,0,1,0
"member",0,0,0,0,0,0,0,0,1,0
"millions",0,0,0,0,0,0,0,0,2,0
"minister,",0,0,0,0,0,0,0,0,1,0
"ministers",0,0,0,0,0,0,0,0,1,0
"moiss",0,0,0,0,0,0,0,0,1,0
"month",0,0,0,0,0,0,0,0,1,0
"mostly",0,0,0,0,0,0,0,0,1,0
"mourn",0,0,0,0,0,0,0,0,1,0
"much",0,0,0,0,0,0,0,0,1,0
"nam,",0,0,0,0,0,0,0,0,1,0
"name",0,0,0,0,0,0,0,0,1,0
"narrow",0,0,0,0,0,0,0,0,1,0
"nations,",0,0,0,0,0,0,0,0,1,0
"natural",0,0,0,0,0,0,0,0,1,0
"needed",0,0,0,0,0,0,0,0,1,0
"never",0,0,0,0,0,0,0,0,2,0
"nicmer",0,0,0,0,0,0,0,0,1,0
"north",0,0,0,0,0,0,0,0,1,0
"nose",0,0,0,0,0,0,0,0,1,0
"nothing",0,0,0,0,0,0,0,0,1,0
"nutcase",0,0,0,0,0,0,0,0,1,0
"obsessed",0,0,0,0,0,0,0,0,1,0
"of:",0,0,0,0,0,0,0,0,1,0
"on,",0,0,0,0,0,0,0,0,1,0
"once",0,0,0,0,0,0,0,0,2,0
"opposing",0,0,0,0,0,0,0,0,1,0
"option",0,0,0,0,0,0,0,0,1,0
"others",0,0,0,0,0,0,0,0,1,0
"own",0,0,0,0,0,0,0,0,2,0
"palm-dotted",0,0,0,0,0,0,0,0,1,0
"parliament.",0,0,0,0,0,0,0,0,1,0
"parties.",0,0,0,0,0,0,0,0,1,0
"party,",0,0,0,0,0,0,0,0,1,0
"pas",0,0,0,0,0,0,0,0,1,0
"passing",0,0,0,0,0,0,0,0,1,0
"people.",0,0,0,0,0,0,0,0,1,0
"petition",0,0,0,0,0,0,0,0,1,0
"petition.",0,0,0,0,0,0,0,0,1,0
"pillage",0,0,0,0,0,0,0,0,1,0
"plans",0,0,0,0,0,0,0,0,1,0
"plaza",0,0,0,0,0,0,0,0,4,0
"plotting",0,0,0,0,0,0,0,0,1,0
"plummeted",0,0,0,0,0,0,0,0,1,0
"poor.",0,0,0,0,0,0,0,0,1,0
"power,",0,0,0,0,0,0,0,0,1,0
"pray",0,0,0,0,0,0,0,0,1,0
"predicted",0,0,0,0,0,0,0,0,1,0
"presided",0,0,0,0,0,0,0,0,1,0
"psychopath",0,0,0,0,0,0,0,0,1,0
"publicly",0,0,0,0,0,0,0,0,1,0
"put",0,0,0,0,0,0,0,0,1,0
"queued",0,0,0,0,0,0,0,0,1,0
"queuing",0,0,0,0,0,0,0,0,1,0
"raging",0,0,0,0,0,0,0,0,1,0
"rampant",0,0,0,0,0,0,0,0,1,0
"ramrez",0,0,0,0,0,0,0,0,1,0
"ramrez,",0,0,0,0,0,0,0,0,2,0
"rebuild",0,0,0,0,0,0,0,0,1,0
"reconstruction",0,0,0,0,0,0,0,0,1,0
"recovery",0,0,0,0,0,0,0,0,1,0
"rejection",0,0,0,0,0,0,0,0,1,0
"rely",0,0,0,0,0,0,0,0,1,0
"remained",0,0,0,0,0,0,0,0,1,0
"replacements.",0,0,0,0,0,0,0,0,1,0
"represented",0,0,0,0,0,0,0,0,1,0
"resist",0,0,0,0,0,0,0,0,1,0
"resources",0,0,0,0,0,0,0,0,1,0
"resteo",0,0,0,0,0,0,0,0,1,0
"result",0,0,0,0,0,0,0,0,1,1
"returning",0,0,0,0,0,0,0,0,1,0
"revolt",0,0,0,0,0,0,0,0,1,0
"right",0,0,0,0,0,0,0,0,1,0
"risked",0,0,0,0,0,0,0,0,1,0
"rodrguez",0,0,0,0,0,0,0,0,1,0
"save",0,0,0,0,0,0,0,0,1,0
"sectors",0,0,0,0,0,0,0,0,1,0
"seemingly",0,0,0,0,0,0,0,0,1,0
"severe",0,0,0,0,0,0,0,0,1,0
"shattered",0,0,0,0,0,0,0,0,1,0
"showdown",0,0,0,0,0,0,0,0,1,0
"shrink",0,0,0,0,0,0,0,0,1,0
"signalled",0,0,0,0,0,0,0,0,1,0
"sin",0,0,0,0,0,0,0,0,1,0
"sing",0,0,0,0,0,0,0,0,1,0
"sink",0,0,0,0,0,0,0,0,1,0
"situation",0,0,0,0,0,0,0,0,1,0
"six",0,0,0,0,0,0,0,0,2,0
"slashes",0,0,0,0,0,0,0,0,1,0
"so,",0,0,0,0,0,0,0,0,1,0
"song",0,0,0,0,0,0,0,0,1,0
"speech",0,0,0,0,0,0,0,0,1,0
"split",0,0,0,0,0,0,0,0,2,0
"spring",0,0,0,0,0,0,0,0,1,0
"square",0,0,0,0,0,0,0,0,1,0
"starts",0,0,0,0,0,0,0,0,1,0
"stays",0,0,0,0,0,0,0,0,1,0
"stick",0,0,0,0,0,0,0,0,1,0
"sticks",0,0,0,0,0,0,0,0,1,0
"stunning",0,0,0,0,0,0,0,0,1,0
"successor,",0,0,0,0,0,0,0,0,1,0
"supercede",0,0,0,0,0,0,0,0,1,0
"survival.",0,0,0,0,0,0,0,0,1,0
"survive.",0,0,0,0,0,0,0,0,1,0
"sweeping",0,0,0,0,0,0,0,0,1,0
"tackle",0,0,0,0,0,0,0,0,1,0
"tainted",0,0,0,0,0,0,0,0,1,0
"takes",0,0,0,0,0,0,0,0,1,0
"tareck",0,0,0,0,0,0,0,0,1,0
"telling",0,0,0,0,0,0,0,0,1,1
"term.",0,0,0,0,0,0,0,0,1,0
"thats",0,0,0,0,0,0,0,0,1,0
"think",0,0,0,0,0,0,0,0,1,5
"this,",0,0,0,0,0,0,0,0,1,0
"thought.",0,0,0,0,0,0,0,0,1,0
"time.",0,0,0,0,0,0,0,0,1,0
"together",0,0,0,0,0,0,0,0,1,0
"topping",0,0,0,0,0,0,0,0,1,0
"trade",0,0,0,0,0,0,0,0,1,0
"trio",0,0,0,0,0,0,0,0,1,0
"understanding",0,0,0,0,0,0,0,0,1,2
"unified,",0,0,0,0,0,0,0,0,1,0
"unsustainable,",0,0,0,0,0,0,0,0,1,0
"urgent",0,0,0,0,0,0,0,0,1,0
"urging",0,0,0,0,0,0,0,0,1,0
"victoria,",0,0,0,0,0,0,0,0,1,0
"victory",0,0,0,0,0,0,0,0,1,0
"vocal",0,0,0,0,0,0,0,0,1,0
"vote-buying.",0,0,0,0,0,0,0,0,1,0
"voters.",0,0,0,0,0,0,0,0,1,0
"wanting",0,0,0,0,0,0,0,0,1,0
"warmongering",0,0,0,0,0,0,0,0,1,0
"weeks",0,0,0,0,0,0,0,0,2,0
"well,",0,0,0,0,0,0,0,0,1,0
"wellbeing",0,0,0,0,0,0,0,0,1,0
"whole",0,0,0,0,0,0,0,0,1,0
"wins",0,0,0,0,0,0,0,0,1,0
"you!",0,0,0,0,0,0,0,0,1,0
"zeros",0,0,0,0,0,0,0,0,1,0
"""bloodshed""",0,0,0,0,0,0,0,0,0,1
"""continuing",0,0,0,0,0,0,0,0,0,1
"""from",0,0,0,0,0,0,0,0,0,1
"""guarantee",0,0,0,0,0,0,0,0,0,1
"""has",0,0,0,0,0,0,0,0,0,1
"""immediately""",0,0,0,0,0,0,0,0,0,1
"""imperialists.""",0,0,0,0,0,0,0,0,0,1
"""it",0,0,0,0,0,0,0,0,0,1
"""nobody",0,0,0,0,0,0,0,0,0,1
"""now",0,0,0,0,0,0,0,0,0,1
"""ready",0,0,0,0,0,0,0,0,0,1
"""so",0,0,0,0,0,0,0,0,0,1
"""victim",0,0,0,0,0,0,0,0,0,1
"""way",0,0,0,0,0,0,0,0,0,1
"""we're",0,0,0,0,0,0,0,0,0,1
"""with",0,0,0,0,0,0,0,0,0,1
"$10.",0,0,0,0,0,0,0,0,0,1
"$11",0,0,0,0,0,0,0,0,0,1
"'body-text_30',theoplayer:",0,0,0,0,0,0,0,0,0,1
"'body-text_39',theoplayer:",0,0,0,0,0,0,0,0,0,1
"'body-text_47',theoplayer:",0,0,0,0,0,0,0,0,0,1
"'const-article-inpage',framewidth:",0,0,0,0,0,0,0,0,0,3
"'mafia",0,0,0,0,0,0,0,0,0,1
"'politics/2019/01/24/venezuela-russia-maduro-us-criticism-kosinski-lead-dnt-vpx.cnn',width:",0,0,0,0,0,0,0,0,0,1
"'politics/2019/01/27/sen-marco-rubio-venezuela-military-intervention-sot-sotu-vpx.cnn',width:",0,0,0,0,0,0,0,0,0,1
"'ready",0,0,0,0,0,0,0,0,0,2
"'world/2019/01/24/venezuela-maduro-breaks-ties-with-us-romo-explainer-orig.cnn',width:",0,0,0,0,0,0,0,0,0,1
"'world/2019/01/28/venezuela-maduro-guaido-military-protests-npw.cnn',width:",0,0,0,0,0,0,0,0,0,1
"(1114",0,0,0,0,0,0,0,0,0,1
"(pdvsa)",0,0,0,0,0,0,0,0,0,1
"(the",0,0,0,0,0,0,0,0,0,1
"01:48",0,0,0,0,0,0,0,0,0,1
"02:28",0,0,0,0,0,0,0,0,0,1
"02:32",0,0,0,0,0,0,0,0,0,1
"0314",0,0,0,0,0,0,0,0,0,1
"04:03",0,0,0,0,0,0,0,0,0,1
"10,000,000%",0,0,0,0,0,0,0,0,0,1
"1980s",0,0,0,0,0,0,0,0,0,1
"200",0,0,0,0,0,0,0,0,0,1
"67.84%",0,0,0,0,0,0,0,0,0,1
"abroad",0,0,0,0,0,0,0,0,0,1
"abroad,",0,0,0,0,0,0,0,0,0,1
"abroad,""",0,0,0,0,0,0,0,0,0,1
"account,",0,0,0,0,0,0,0,0,0,1
"accounts.",0,0,0,0,0,0,0,0,0,1
"accusing",0,0,0,0,0,0,0,0,0,1
"achieved",0,0,0,0,0,0,0,0,0,1
"activism",0,0,0,0,0,0,0,0,0,1
"activism,""",0,0,0,0,0,0,0,0,0,1
"adding",0,0,0,0,0,0,0,0,0,2
"address,",0,0,0,0,0,0,0,0,0,1
"alam,",0,0,0,0,0,0,0,0,0,1
"alert,",0,0,0,0,0,0,0,0,0,1
"alleges",0,0,0,0,0,0,0,0,0,1
"allie",0,0,0,0,0,0,0,0,0,1
"allow",0,0,0,0,0,0,0,0,0,1
"america",0,0,0,0,0,0,0,0,0,1
"amnesty",0,0,0,0,0,0,0,0,0,1
"appear",0,0,0,0,0,0,0,0,0,1
"appearance",0,0,0,0,0,0,0,0,0,1
"argentina,",0,0,0,0,0,0,0,0,0,1
"arrested",0,0,0,0,0,0,0,0,0,1
"aspirations",0,0,0,0,0,0,0,0,0,1
"atay",0,0,0,0,0,0,0,0,0,1
"australia,",0,0,0,0,0,0,0,0,0,1
"based",0,0,0,0,0,0,0,0,0,1
"basket",0,0,0,0,0,0,0,0,0,1
"believe,",0,0,0,0,0,0,0,0,0,1
"better.",0,0,0,0,0,0,0,0,0,1
"billion",0,0,0,0,0,0,0,0,0,2
"blocked",0,0,0,0,0,0,0,0,0,1
"blow",0,0,0,0,0,0,0,0,0,1
"boards",0,0,0,0,0,0,0,0,0,1
"bolivarian,",0,0,0,0,0,0,0,0,0,1
"bolton,",0,0,0,0,0,0,0,0,0,2
"bolton:",0,0,0,0,0,0,0,0,0,1
"bowing",0,0,0,0,0,0,0,0,0,1
"briefing",0,0,0,0,0,0,0,0,0,1
"caracas-based",0,0,0,0,0,0,0,0,0,1
"caribbean.",0,0,0,0,0,0,0,0,0,1
"challenging",0,0,0,0,0,0,0,0,0,1
"charner,",0,0,0,0,0,0,0,0,0,1
"cheese,",0,0,0,0,0,0,0,0,0,1
"chile,",0,0,0,0,0,0,0,0,0,1
"christina",0,0,0,0,0,0,0,0,0,1
"citgo",0,0,0,0,0,0,0,0,0,7
"citgo,",0,0,0,0,0,0,0,0,0,1
"citgo.""",0,0,0,0,0,0,0,0,0,1
"civilian",0,0,0,0,0,0,0,0,0,1
"claiming",0,0,0,0,0,0,0,0,0,1
"cnn.videoendslate('body-text_30');function",0,0,0,0,0,0,0,0,0,1
"cnn.videoendslate('body-text_39');function",0,0,0,0,0,0,0,0,0,1
"cnn.videoendslate('body-text_47');function",0,0,0,0,0,0,0,0,0,1
"companies')",0,0,0,0,0,0,0,0,0,1
"company",0,0,0,0,0,0,0,0,0,2
"conflict",0,0,0,0,0,0,0,0,0,1
"conflict,",0,0,0,0,0,0,0,0,0,1
"connection",0,0,0,0,0,0,0,0,0,1
"conspiracy.""",0,0,0,0,0,0,0,0,0,1
"constitution.",0,0,0,0,0,0,0,0,0,1
"continued,",0,0,0,0,0,0,0,0,0,1
"corruption",0,0,0,0,0,0,0,0,0,1
"cost",0,0,0,0,0,0,0,0,0,1
"counts.",0,0,0,0,0,0,0,0,0,1
"coup-mongers.""",0,0,0,0,0,0,0,0,0,1
"coup.",0,0,0,0,0,0,0,0,0,1
"courts",0,0,0,0,0,0,0,0,0,2
"creeps",0,0,0,0,0,0,0,0,0,2
"crimes,",0,0,0,0,0,0,0,0,0,1
"cuba",0,0,0,0,0,0,0,0,0,1
"days.",0,0,0,0,0,0,0,0,0,1
"deadly",0,0,0,0,0,0,0,0,0,1
"decline,""",0,0,0,0,0,0,0,0,0,1
"defending",0,0,0,0,0,0,0,0,0,1
"delivered",0,0,0,0,0,0,0,0,0,1
"democratic",0,0,0,0,0,0,0,0,0,1
"desperately",0,0,0,0,0,0,0,0,0,1
"despises",0,0,0,0,0,0,0,0,0,3
"devalue",0,0,0,0,0,0,0,0,0,1
"die""",0,0,0,0,0,0,0,0,0,1
"die'",0,0,0,0,0,0,0,0,0,2
"discreetly.""",0,0,0,0,0,0,0,0,0,1
"divided",0,0,0,0,0,0,0,0,0,1
"dollars",0,0,0,0,0,0,0,0,0,1
"don't",0,0,0,0,0,0,0,0,0,3
"ecuador,",0,0,0,0,0,0,0,0,0,1
"effective",0,0,0,0,0,0,0,0,0,1
"elect,",0,0,0,0,0,0,0,0,0,1
"election,",0,0,0,0,0,0,0,0,0,1
"eliott",0,0,0,0,0,0,0,0,0,1
"embark",0,0,0,0,0,0,0,0,0,1
"empire!""",0,0,0,0,0,0,0,0,0,1
"employees",0,0,0,0,0,0,0,0,0,1
"empowers",0,0,0,0,0,0,0,0,0,1
"entity",0,0,0,0,0,0,0,0,0,1
"equivalent",0,0,0,0,0,0,0,0,0,1
"especially",0,0,0,0,0,0,0,0,0,1
"exchange",0,0,0,0,0,0,0,0,0,1
"extend",0,0,0,0,0,0,0,0,0,1
"eyes,",0,0,0,0,0,0,0,0,0,1
"factors",0,0,0,0,0,0,0,0,0,1
"fallen",0,0,0,0,0,0,0,0,0,1
"false;if",0,0,0,0,0,0,0,0,0,3
"fizzle,",0,0,0,0,0,0,0,0,0,1
"forces,",0,0,0,0,0,0,0,0,0,1
"forcing",0,0,0,0,0,0,0,0,0,1
"forecasts",0,0,0,0,0,0,0,0,0,1
"formally",0,0,0,0,0,0,0,0,0,1
"foro",0,0,0,0,0,0,0,0,0,1
"friday",0,0,0,0,0,0,0,0,0,3
"fruit",0,0,0,0,0,0,0,0,0,1
"fund",0,0,0,0,0,0,0,0,0,1
"germany",0,0,0,0,0,0,0,0,0,1
"gives",0,0,0,0,0,0,0,0,0,1
"governments",0,0,0,0,0,0,0,0,0,1
"ham",0,0,0,0,0,0,0,0,0,1
"hande",0,0,0,0,0,0,0,0,0,1
"hanna,",0,0,0,0,0,0,0,0,0,1
"happy,""",0,0,0,0,0,0,0,0,0,1
"hate,",0,0,0,0,0,0,0,0,0,1
"higher",0,0,0,0,0,0,0,0,0,1
"homeland,",0,0,0,0,0,0,0,0,0,2
"homeland.",0,0,0,0,0,0,0,0,0,2
"houston,",0,0,0,0,0,0,0,0,0,1
"hyperinflation",0,0,0,0,0,0,0,0,0,1
"idea.",0,0,0,0,0,0,0,0,0,1
"illegal",0,0,0,0,0,0,0,0,0,1
"illegitimately",0,0,0,0,0,0,0,0,0,1
"implored",0,0,0,0,0,0,0,0,0,1
"impose",0,0,0,0,0,0,0,0,0,1
"inflation,",0,0,0,0,0,0,0,0,0,1
"initiate",0,0,0,0,0,0,0,0,0,1
"intend",0,0,0,0,0,0,0,0,0,1
"intervention",0,0,0,0,0,0,0,0,0,2
"invitation",0,0,0,0,0,0,0,0,0,1
"involving",0,0,0,0,0,0,0,0,0,1
"it!""",0,0,0,0,0,0,0,0,0,1
"jason",0,0,0,0,0,0,0,0,0,1
"kingdom,",0,0,0,0,0,0,0,0,0,1
"launched",0,0,0,0,0,0,0,0,0,1
"lead",0,0,0,0,0,0,0,0,0,1
"legitimate.",0,0,0,0,0,0,0,0,0,1
"less",0,0,0,0,0,0,0,0,0,1
"locked",0,0,0,0,0,0,0,0,0,1
"london.",0,0,0,0,0,0,0,0,0,1
"long",0,0,0,0,0,0,0,0,0,1
"lose",0,0,0,0,0,0,0,0,0,2
"made",0,0,0,0,0,0,0,0,0,1
"mafia",0,0,0,0,0,0,0,0,0,1
"malloy",0,0,0,0,0,0,0,0,0,1
"market.",0,0,0,0,0,0,0,0,0,1
"maxouris,",0,0,0,0,0,0,0,0,0,1
"may.",0,0,0,0,0,0,0,0,0,1
"mclaughlin",0,0,0,0,0,0,0,0,0,1
"measures,",0,0,0,0,0,0,0,0,0,1
"meeting",0,0,0,0,0,0,0,0,0,1
"ministry",0,0,0,0,0,0,0,0,0,1
"minors",0,0,0,0,0,0,0,0,0,1
"mismanagement",0,0,0,0,0,0,0,0,0,1
"mnuchin",0,0,0,0,0,0,0,0,0,3
"modest",0,0,0,0,0,0,0,0,0,1
"moment",0,0,0,0,0,0,0,0,0,1
"monday,",0,0,0,0,0,0,0,0,0,1
"monday.",0,0,0,0,0,0,0,0,0,1
"monetary",0,0,0,0,0,0,0,0,0,1
"money.""",0,0,0,0,0,0,0,0,0,1
"monitors",0,0,0,0,0,0,0,0,0,2
"monthly",0,0,0,0,0,0,0,0,0,1
"moral",0,0,0,0,0,0,0,0,0,1
"moved",0,0,0,0,0,0,0,0,0,1
"night.",0,0,0,0,0,0,0,0,0,1
"nominate",0,0,0,0,0,0,0,0,0,1
"nongovernmental",0,0,0,0,0,0,0,0,0,2
"nuts,",0,0,0,0,0,0,0,0,0,1
"observatory",0,0,0,0,0,0,0,0,0,2
"occur",0,0,0,0,0,0,0,0,0,1
"offering",0,0,0,0,0,0,0,0,0,1
"open",0,0,0,0,0,0,0,0,0,1
"openly",0,0,0,0,0,0,0,0,0,2
"operate",0,0,0,0,0,0,0,0,0,1
"orchestrated",0,0,0,0,0,0,0,0,0,1
"orderly",0,0,0,0,0,0,0,0,0,1
"ouster,",0,0,0,0,0,0,0,0,0,1
"over!",0,0,0,0,0,0,0,0,0,1
"overwhelmed",0,0,0,0,0,0,0,0,0,1
"owned",0,0,0,0,0,0,0,0,0,1
"ownership",0,0,0,0,0,0,0,0,0,1
"owns",0,0,0,0,0,0,0,0,0,1
"padrino's",0,0,0,0,0,0,0,0,0,1
"palace.",0,0,0,0,0,0,0,0,0,1
"paper.",0,0,0,0,0,0,0,0,0,1
"paraguay",0,0,0,0,0,0,0,0,0,1
"parent",0,0,0,0,0,0,0,0,0,1
"path.",0,0,0,0,0,0,0,0,0,1
"patience",0,0,0,0,0,0,0,0,0,2
"patriotic",0,0,0,0,0,0,0,0,0,1
"pdvsa",0,0,0,0,0,0,0,0,0,4
"pdvsa,",0,0,0,0,0,0,0,0,0,1
"peacefully",0,0,0,0,0,0,0,0,0,1
"pegged",0,0,0,0,0,0,0,0,0,1
"penal,",0,0,0,0,0,0,0,0,0,1
"pence",0,0,0,0,0,0,0,0,0,1
"personal",0,0,0,0,0,0,0,0,0,1
"peru",0,0,0,0,0,0,0,0,0,1
"phase",0,0,0,0,0,0,0,0,0,1
"police.",0,0,0,0,0,0,0,0,0,1
"post",0,0,0,0,0,0,0,0,0,1
"posted",0,0,0,0,0,0,0,0,0,2
"precise",0,0,0,0,0,0,0,0,0,1
"predicting",0,0,0,0,0,0,0,0,0,1
"prevent",0,0,0,0,0,0,0,0,0,1
"private",0,0,0,0,0,0,0,0,0,1
"problem",0,0,0,0,0,0,0,0,0,1
"progressive",0,0,0,0,0,0,0,0,0,1
"prosperity",0,0,0,0,0,0,0,0,0,1
"protest-related",0,0,0,0,0,0,0,0,0,1
"protests,",0,0,0,0,0,0,0,0,0,2
"purchases",0,0,0,0,0,0,0,0,0,1
"ray",0,0,0,0,0,0,0,0,0,1
"reach",0,0,0,0,0,0,0,0,0,1
"reached",0,0,0,0,0,0,0,0,0,1
"ready",0,0,0,0,0,0,0,0,0,1
"reason",0,0,0,0,0,0,0,0,0,1
"received",0,0,0,0,0,0,0,0,0,2
"referred",0,0,0,0,0,0,0,0,0,1
"rehabilitation.""",0,0,0,0,0,0,0,0,0,1
"remarks,",0,0,0,0,0,0,0,0,0,1
"reporters,",0,0,0,0,0,0,0,0,0,1
"reporters.",0,0,0,0,0,0,0,0,0,1
"reports",0,0,0,0,0,0,0,0,0,1
"republic's",0,0,0,0,0,0,0,0,0,1
"respect",0,0,0,0,0,0,0,0,0,1
"responsible",0,0,0,0,0,0,0,0,0,2
"revolutionary,",0,0,0,0,0,0,0,0,0,1
"rob",0,0,0,0,0,0,0,0,0,3
"room",0,0,0,0,0,0,0,0,0,1
"rubio:",0,0,0,0,0,0,0,0,0,2
"sabotage",0,0,0,0,0,0,0,0,0,1
"sanchez,",0,0,0,0,0,0,0,0,0,1
"sanctions.",0,0,0,0,0,0,0,0,0,1
"scenes",0,0,0,0,0,0,0,0,0,1
"scheduled",0,0,0,0,0,0,0,0,0,1
"security,""",0,0,0,0,0,0,0,0,0,1
"seeks",0,0,0,0,0,0,0,0,0,1
"simple,",0,0,0,0,0,0,0,0,0,1
"slams",0,0,0,0,0,0,0,0,0,2
"spain,",0,0,0,0,0,0,0,0,0,1
"specifically",0,0,0,0,0,0,0,0,0,1
"stance",0,0,0,0,0,0,0,0,0,2
"starvation,",0,0,0,0,0,0,0,0,0,2
"state'",0,0,0,0,0,0,0,0,0,1
"state,""",0,0,0,0,0,0,0,0,0,1
